min_freq,max_freq,n_words,actual_words,clusters_init,iteration,it_converged,it_clusters,it_time
0.0,0.1,100,100,10,1,0,10,3.75775408744812
0.0,0.1,100,100,10,2,0,10,6.941469430923462
0.0,0.1,100,100,10,3,0,1,6.707174777984619
0.0,0.1,100,100,10,4,1,1,
